features,scaler,pca,evr,method,k,silhouette,calinski,davies_bouldin,bic,min_size
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,KMeans,5,0.2506029995977087,98.13080138707042,1.1279473305590528,,48
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,1.0,KMeans,5,0.25060299959472265,98.13080138707039,1.127947330559053,,48
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8591452126787493,GMM-diag,5,0.25059379446882424,95.06037782688314,1.1671788879380998,2564.9663961555284,22
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8615285064903283,GMM-tied,2,0.25056410275402824,72.58580570764556,1.1553606715201883,2506.4495941415917,46
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca2,0.7542157773687546,GMM-full,5,0.25050176446639316,65.1389529471753,2.072976893086843,1713.3467509437226,31
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca3,0.8543089616376605,Agg-ward,2,0.2503946845864067,94.24544997638381,1.4952329827404414,,114
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca3,0.866654504284259,GMM-diag,4,0.25038610273273154,110.07386871890883,1.1704275966931852,2142.55548662105,26
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,Agg-ward,5,0.25035935135108295,81.01617442354643,1.1728786715428534,,22
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,pca3,1.0,Agg-ward,5,0.25035935134956416,81.01617442354643,1.1728786715428532,,22
"skor_kematangan_digital,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,none,,GMM-diag,5,0.25023627228373646,89.57728971912226,1.1827479813162929,1947.6279058649322,22
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8589254476282449,Agg-ward,3,0.2502125133949243,103.23574433069419,1.2558590824087028,,82
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,GMM-diag,3,0.2502032713022732,69.63994705520247,1.2248897133194416,1975.1147744303971,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,pca3,0.8505041405060825,KMeans,2,0.2501842908326451,95.90163329373793,1.499164246186994,,126
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-spherical,4,0.24994478397625344,102.94583160296874,1.1053459020190977,2424.1781647417383,59
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,GMM-spherical,4,0.24994478397460665,102.94583160296868,1.1053459020190977,2424.1781647417383,59
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-diag,2,0.24993080718691832,61.233124830643746,1.121667182391278,2361.87691957692,39
"skor_kematangan_digital,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,none,,GMM-full,2,0.24975988369854576,81.15033522996487,1.359744087365408,2238.5133859933694,61
"skor_kematangan_digital,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-full,2,0.24975988369854565,81.15033522996487,1.3597440873654087,2238.5133859933703,61
"tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,none,,GMM-full,4,0.2495338977405558,134.09853171696187,1.1361954766647342,1401.542022496661,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,GMM-spherical,5,0.24947515676406046,92.9109504059405,1.094183019794699,2348.9630226571844,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-spherical,5,0.24947515675920148,92.91095040594054,1.0941830197946985,2348.9630226571844,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,none,,GMM-spherical,2,0.24932500676090336,100.5026245075602,1.5403974065192911,2373.019347787003,121
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,pca3,1.0,GMM-spherical,2,0.24932500676090336,100.5026245075602,1.540397406519291,2373.019347787004,121
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8589254476282449,KMeans,3,0.24931102732564708,109.68076634628399,1.2430326783832981,,85
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca3,0.8543089616376605,GMM-spherical,3,0.24930370656454057,112.13441607556675,1.283209046154825,2075.228499703874,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8453616015589244,GMM-spherical,5,0.2492383397514799,90.40524928989586,1.1295056477627066,2519.0023945946414,22
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca3,1.0,GMM-diag,3,0.24917946710645894,88.31766269494621,1.3891059407712856,2046.44055963258,28
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,0.8139229783205728,GMM-full,2,0.24909539978836695,72.51651308137903,1.7333135467206693,2438.2949551445363,101
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,KMeans,6,0.24887366140826847,93.04022296029758,1.1416947426406179,,36
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,KMeans,6,0.2488736614048069,93.04022296029757,1.141694742640618,,36
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca3,1.0,GMM-spherical,3,0.2488706842884597,111.14710913194041,1.280116642923941,2038.0292959042256,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,none,,GMM-spherical,3,0.2488706842884597,111.14710913194038,1.280116642923941,2038.0292959042254,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,pca3,0.9999999999999999,GMM-full,2,0.24864772382864794,74.20479693838594,1.4795270836614662,2232.808958396885,65
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,none,,GMM-full,2,0.2486477238269053,74.20479693838593,1.4795270836614665,2232.808958396884,65
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,GMM-spherical,4,0.24861814435798318,101.66283555824957,1.099032032611082,1890.1624981710995,56
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-spherical,4,0.24861814435604412,101.66283555824958,1.0990320326110818,1890.1624981710995,56
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,KMeans,5,0.24853456045960295,95.56410573553394,1.1570650771227409,,41
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,KMeans,5,0.24853456045631567,95.56410573553389,1.1570650771227406,,41
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,GMM-full,2,0.2483934844514751,105.56418091488682,1.4778407575419132,2422.253010362464,135
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca3,1.0,GMM-full,2,0.2483934844514751,105.56418091488696,1.4778407575419117,2422.253010362463,135
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca3,1.0,GMM-diag,2,0.24835092092349298,106.68596972254352,1.4722537984686843,2389.919577286607,135
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.6947197130745452,Agg-ward,2,0.24831882689299037,94.22086007626964,1.3010294251442223,,105
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8591452126787493,GMM-spherical,2,0.24827892255523135,79.0252304053016,1.4878475827076811,2495.670872375672,67
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,GMM-tied,2,0.24827153391916146,68.60893275534735,1.6321792880169341,3182.713263544083,70
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-tied,4,0.24825236161591394,99.73134316975673,1.1464757713805016,2427.3833612504845,56
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,1.0,GMM-tied,4,0.24825236161395087,99.73134316975667,1.1464757713805016,2427.3833612504836,56
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca3,1.0,GMM-full,3,0.24809794070144536,104.29386011211453,1.2008028101828065,1904.7880970543881,40
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,none,,GMM-full,3,0.2480979407014453,104.29386011211456,1.2008028101828065,1904.7880970543877,40
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,0.8244340583576067,GMM-tied,2,0.24803895405428342,97.80258697596685,1.4687535294871428,1991.2145515247591,103
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca3,0.8616804715903819,KMeans,4,0.24803815904431675,114.01066560008849,1.184283639698924,,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,0.7720020508075663,GMM-diag,2,0.24802786042580266,53.69479290228808,2.0412120221614587,2420.8272390518987,90
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit",standard,none,,Agg-complete,4,0.24796296492147274,123.95489571214245,1.0579046896000242,,23
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,0.8505488385206945,KMeans,2,0.24795031464997025,93.89347963138823,1.4967108089273193,,137
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,0.8139229783205728,Agg-ward,4,0.24786566527703546,89.70170404126843,1.1476526647436895,,39
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,Agg-ward,3,0.24740463016884515,74.55327020869201,1.3854046714717037,,64
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,1.0,Agg-ward,3,0.24740463016884504,74.55327020869204,1.3854046714717034,,64
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,pca3,0.8616804715903819,GMM-diag,3,0.24731895155480552,100.84337202279751,1.3410734306208931,2053.726097433008,24
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,KMeans,2,0.24712545233804642,79.07558212794873,1.552347272704183,,127
"tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.9999999999999999,KMeans,2,0.24712545233797412,79.07558212794872,1.552347272704183,,127
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca2,0.6954691152681021,Agg-ward,4,0.2470840822451497,131.3037069103167,1.0985084511408654,,50
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,pca3,0.8884381876039795,Agg-ward,2,0.24699453419594164,78.60538739344699,1.3886676926339474,,74
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,pca3,0.7720020508075663,GMM-spherical,2,0.24689341640496618,48.36406431612603,2.169377842768762,2404.48496406343,89
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,Agg-ward,2,0.2466511832986892,77.20410973695046,1.5031872233689016,,74
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,Agg-ward,2,0.24665118329822036,77.20410973695046,1.5031872233689019,,74
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-spherical,3,0.2465920393526783,89.94203733705423,1.2841191420343783,2416.533948244471,46
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,1.0,GMM-spherical,3,0.24659203935076673,89.94203733705432,1.2841191420343778,2416.5339482444706,46
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8615285064903283,GMM-full,2,0.24647239554461875,41.99073260490272,2.178230754776033,2402.369632964249,76
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8589254476282449,KMeans,2,0.2464556185602894,109.60039645860104,1.4399802716110124,,133
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-diag,4,0.24634920297300755,85.08383915070354,1.2148503475610137,2293.8839900189787,23
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca3,0.9999999999999999,KMeans,3,0.2462893777282224,106.05815566787892,1.2683030048338537,,85
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,none,,KMeans,3,0.24628937772731374,106.05815566787896,1.2683030048338537,,85
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,KMeans,3,0.24623684907004262,103.90056333210394,1.2727914553526025,,87
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca3,1.0,KMeans,3,0.24623684907004262,103.90056333210396,1.2727914553526023,,87
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",robust,none,,Agg-ward,2,0.24617529168363267,106.10436625616157,1.3200009803860562,,113
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",robust,pca3,1.0,Agg-ward,2,0.24617529168277227,106.1043662561616,1.3200009803860562,,113
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8615285064903283,KMeans,2,0.24614849781425807,96.41266492084962,1.4012886070077397,,123
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,pca3,0.9042575294358014,Agg-ward,2,0.2461261926869034,87.64964333748026,1.4195536719908401,,102
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,GMM-tied,4,0.24604094587028774,97.9057510254737,1.1605882813688972,1948.2082818223691,58
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-tied,4,0.24604094586871184,97.90575102547375,1.1605882813688972,1948.2082818223696,58
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",robust,pca3,0.8826462186116318,KMeans,3,0.24600274815040304,99.34681591910315,1.3085122636532025,,30
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,GMM-diag,4,0.24596791079420366,99.64094232404837,1.1240650186332426,2465.8809958261636,58
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,KMeans,6,0.24591638048384257,93.62196128502752,1.0901332008389426,,29
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,KMeans,6,0.24591638048121411,93.62196128502752,1.0901332008389428,,29
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,0.8372971264935707,KMeans,4,0.24590701323572137,98.81204272841333,1.1979776160560363,,26
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8589254476282449,GMM-spherical,2,0.24582505924118597,108.91525050825143,1.4360412652505694,2484.256910815018,122
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,0.8372971264935707,GMM-spherical,2,0.24576212791548624,107.43496670411585,1.4035137402189053,2456.9330734272858,121
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca2,0.8043589392785135,GMM-full,5,0.24550990339105422,110.1079189760105,1.2201732056455874,1478.3589205669134,24
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen",standard,none,,Agg-complete,5,0.24537756851811246,136.37256540996688,1.0515223186948526,,24
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,KMeans,6,0.24521392084998006,93.3844673230513,1.1522752299519672,,37
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,KMeans,6,0.245213920846481,93.3844673230513,1.1522752299519674,,37
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,pca3,0.9999999999999999,GMM-diag,2,0.24509723498772232,104.13968537167113,1.4069739012344666,2330.293316301633,129
